website,city,name,zip,started,accredited,bbb_url,phone,state,contact/0/contacts,contact/1/contacts,bbb_opened,email,alternates,rating,host_email/0,host_email/1,management/0/managers,entity_type,categories/0/categories,host_email/2,has_fb,contact/2/contacts,contact/3/contacts,contact/4/contacts,host_email/3,host_email/4,host_email/5,host_email/6,host_email/7,host_email/8,host_email/9,host_email/10,host_email/11,host_email/12,host_email/13,host_email/14,host_email/15,host_email/16,url,address,management/0/manager,management/1/manager,management/2/manager,management/3/manager,management/4/manager,management/5/manager,management/6/manager,management/7/manager,management/8/manager,categories/1/categories,categories/2/categories,categories/3/categories,categories/4/categories,categories/5/categories,categories/6/categories,categories/7/categories,management/9/manager,management/10/manager,management/11/manager,categories/8/categories,categories/9/categories,categories/10/categories,categories/11/categories,categories/12/categories,categories/13/categories,categories/14/categories,categories/15/categories,management/0/management,management/1/management,management/2/management,categories/16/categories,categories/17/categories,categories/18/categories,categories/19/categories,categories/20/categories,categories/21/categories,categories/22/categories,categories/23/categories,categories/24/categories,management/3/management,management/4/management,management/12/manager,management/13/manager,management/14/manager,categories/25/categories,categories/26/categories,categories/27/categories,categories/28/categories,categories/29/categories,categories/30/categories,categories/31/categories,categories/32/categories,categories/33/categories,categories/34/categories,categories/35/categories,categories/36/categories,management/15/manager,management/16/manager,management/17/manager,management/18/manager,management/5/management,categories/37/categories,host_email/17,management/6/management,management/7/management
http://www.allenyoungmovers.com,Hyde Park,"Allen Young Movers, Inc.",2136,1/1/55,2013,http://www.bbb.org/boston/business-reviews/movers/allen-young-movers-inc-in-hyde-park-ma-16639,800-696-2564,MA,"Principal: Mr. Martin J. Hanley, President","Principal: Ms. Debbie Young, Manager",12-Dec-96,allenyoungmovers@comcast.net,Read Before You Sign,A+,,,"Mr. Martin J. Hanley, President",Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://georgetownmoving.com,Arlington,Georgetown Moving and Storage Company,22201,5/5/01,2010,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/georgetown-moving-and-storage-company-in-arlington-va-143302548,703-889-8899,VA,"Customer Contact: Mr. Jim Al, Operations Manager","Principal: Ms. Doreta Borecka, President",31-Aug-09,office@georgetownmoving.com,Moving tips - General,A+,,,Business incorporated 08/23/2007 in VA,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.qualitymoversinc.com,Buffalo Grove,"Quality Movers, Inc.",60089,3/1/93,2015,http://www.bbb.org/chicago/business-reviews/movers/quality-movers-inc-in-buffalo-grove-il-88303643,847-652-7518,IL,"Principal: Mr. Steve Tsenver, President",,7-Oct-08,info@qualitymoversinc.com,"Mr. Steve Tsenver, President",A+,info@qualitymoversinc.com,,Business incorporated 03/30/1994 in IL,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.208moving.com,Boise,"208 Moving, LLC",83704,12/10/12,2014,http://www.bbb.org/snakeriver/business-reviews/movers/208-moving-llc-in-boise-id-1000015994,208-841-5993,ID,"Principal: Mr. Daniel Warns, Owner",,27-Feb-13,NULL,,A+,208movingcompany@gmail.com,info@208moving.com,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.colonymovers.com,Pocasset,"Colony Moving & Storage, Inc.",2559,3/3/80,2011,http://www.bbb.org/boston/business-reviews/movers/colony-moving-storage-inc-in-pocasset-ma-23109,508-563-7300,MA,"Principal: Mr. Ernest Plante Jr., President & Owner","Customer Contact: Ms. Katie Plante, Office Manager",7-Oct-04,NULL,Read Before You Sign,A+,info@colonymovers.com,,"Mr. Ernest Plante Jr., President & Owner",The number is 259299.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.seamensmovingct.com,Bridgeport,"Seamen's Moving & Delivery of Connecticut, Inc.",6606,,2011,http://www.bbb.org/connecticut/business-reviews/moving-and-storage-company/seamen-s-moving-delivery-of-connecticut-inc-in-bridgeport-ct-87097482,203-374-3334,CT,,,,NULL,,,move@seamensmovingct.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ekomovers.com,Mason,Ekomovers,45040,,2010,http://www.bbb.org/cincinnati/business-reviews/movers/ekomovers-in-mason-oh-90005146,513-442-2462,OH,,,,ekomovers@gmail.com,,No,contactus@ekomovers.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.callmevanlines.com,Camarillo,"Call Me Van Line, Inc.",93010,7/13/12,2015,http://www.bbb.org/santa-barbara/business-reviews/movers/call-me-van-line-inc-in-camarillo-ca-15000234,754-422-6961,CA,"Principal: Mr. David Kohanim, Owner",,27-Nov-01,NULL,Moving Companies,B+,,,"Mr. David Kohanim, Owner",The number is 687761.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bostonraremovers.com,Boston,Rare Moving & Trucking Company,2124,1/1/10,2011,http://www.bbb.org/boston/business-reviews/movers/rare-moving-trucking-company-in-boston-ma-125265,617-825-7273,MA,"Principal: Mr. Kamaul Reid, Owner",,13-Sep-11,info@bostonraremovers.com,Moving,A+,,,"Mr. Kamaul Reid, Owner",The number is 52315.,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.meatheadmovers.com/,San Luis Obispo,Meathead Movers,93401,,2001,http://www.bbb.org/santa-barbara/business-reviews/movers/meathead-movers-in-san-luis-obispo-ca-3001080,805-544-6328,CA,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.phxazmovers.com,Glendale,Copperstate Moving,85301,8/9/07,2012,http://www.bbb.org/phoenix/business-reviews/moving-and-storage-company/copperstate-moving-in-glendale-az-1000017976,623-205-9910,AZ,"Customer Contact: Mr. Marcus A. Achimon, Owner",we honor all forms of payment,29-Jun-11,copperstatemovers@yahoo.com,Moving,A+,,,,Limited Liability Company (LLC),Movers - Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.newcitymoving.com,Chicago,New City Moving,60647,10/9/08,2010,http://www.bbb.org/chicago/business-reviews/movers/new-city-moving-in-chicago-il-88374245,773-489-0600,IL,"Principal: Ms. Samantha Harnisch, HR & Office Manager",,21-Dec-09,sam@newcitymoving.com,"Windy City Moving, Inc.",A+,,,Business incorporated 10/03/2008 in IL,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Twin Falls,Magic Valley Express,83303,1/1/96,,http://www.bbb.org/snakeriver/business-reviews/movers/magic-valley-express-in-twin-falls-id-1000017156,208-735-1056,ID,"Principal: Mr. Brant McCombs, Owner",,5-Mar-14,,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.josephsmovingandstorage.com/about.html,Tempe,Joseph's Moving & Storage,85284,10/23/03,2007,http://www.bbb.org/phoenix/business-reviews/movers/joseph-s-moving-storage-in-tempe-az-9002480,480-940-7757,AZ,"Principal: Ms. Ramona Joseph, Vice President",,17-Mar-04,NULL,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.barnesmovingandstorage.com/,Mystic,"Barnes Moving & Storage of New England, LLC",6355,1/17/58,2015,http://www.bbb.org/connecticut/business-reviews/movers/barnes-moving-storage-of-new-england-llc-in-mystic-ct-72000652,800-448-0229,CT,"Principal: Mr. Dean DePietro, Owner",,28-Sep-99,barnesmoving@aol.com,,A+,barnesmoving@aol.com,,"Mr. Dean DePietro, Owner",Limited Liability Company (LLC),Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wwmsinc.com,Oxnard,"Worldwide Moving & Storage, Inc.",93030,1/1/57,1995,http://www.bbb.org/santa-barbara/business-reviews/movers/worldwide-moving-storage-inc-in-oxnard-ca-667300,805-487-3901,CA,"Customer Contact: Ms. Barbara Mongrain, President",,1-Jan-70,barbaram@wwmsinc.com,Moving Companies,A+,azontime@aol.com,,Business incorporated 01/01/1979 in,Corporation,MOVING & STORAGE COMPANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.morwaysmoving.com,Williston,"Morway's Moving and Storage, Inc.",5495,2/1/04,2007,http://www.bbb.org/boston/business-reviews/movers/morway-s-moving-and-storage-inc-in-williston-vt-102830,802-651-0900,VT,"Principal: Mr. Heidi Auclair, Customer Service","Principal: Mr. Justin Morway, Owner",28-Aug-07,NULL,Read Before You Sign,A,,,"Mr. Heidi Auclair, Customer Service",The number is USDOT Number: 1381131.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.arpinofjacksonville.com,Jacksonville,Stewart Moving And Storage,32254,,2006,http://www.bbb.org/north-east-florida/business-reviews/movers/stewart-moving-and-storage-in-jacksonville-fl-8528,904-783-0715,FL,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://m.facebook.com/pages/On-The-Move/1395749993999071?ref=hl,Gilbert,On The Move,85295,,2014,http://www.bbb.org/phoenix/business-reviews/movers/on-the-move-in-gilbert-az-1000013026,480-747-0299,AZ,,,,onthemoveom@gmail.com,,No,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.novamovers.com,Dulles,Nova Movers,20166,10/31/07,2009,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/nova-movers-in-dulles-va-194551728,703-444-5559,VA,"Principal: Mr. Amine M Fettar, President",,17-Dec-08,NULL,Moving tips - General,A+,,,Business incorporated 10/24/2007 in VA,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.columbinemoving.com,Aspen,Columbine Moving & Storage,81611,6/1/79,2002,http://www.bbb.org/wyoming-and-northern-colorado/business-reviews/movers/columbine-moving-storage-in-aspen-co-46003343,970-925-2201,CO,"Principal: Mr. William Ortmann, President",,10-Dec-02,bortmann@columbinemoving.com,,A+,info@columbinemoving.com,,Business incorporated 01/01/1979 in CO,Corporation,Moving & Storage Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ponyexpressmoving.com,Jamaica Plain,Pony Express Moving Services,2130,12/1/88,2010,http://www.bbb.org/boston/business-reviews/movers/pony-express-moving-services-in-jamaica-plain-ma-76752,617-983-8700,MA,"Principal: Mr. Josh Bloomer, Owner",,18-Jun-99,NULL,Moving,A,maxsuraz@gmail.com,,"Mr. Josh Bloomer, Owner",The number is 2173747.,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.phoenixmoving.company,Phoenix,"Muscular Moving Men, LLC",85029,7/1/08,2009,http://www.bbb.org/phoenix/business-reviews/movers/muscular-moving-men-llc-in-phoenix-az-1000003079,602-923-6400,AZ,"Customer Contact: Mr. Justin Hodge, Member","Principal: Mr. Josh Jurhill, Member",15-Jan-09,info@muscularmovingmen.com,Moving,A,john@domain.com,,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.allmysons.com/mesa,Mesa,All My Sons Moving & Storage of Mesa,85201,5/28/15,2015,http://www.bbb.org/phoenix/business-reviews/movers/all-my-sons-moving-storage-of-mesa-in-mesa-az-1000037625,480-359-4111,AZ,"Principal: Mr. Mark Eurek, General Manager",,11-Aug-15,meurek@allmysons.com,Moving,A-,rwignall@allmysons.com,,"Mr. Mark Eurek, General Manager",Corporation,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.oakleyrelocation.com,Poway,Oakley Relocation LLC,92064,3/1/08,2008,http://www.bbb.org/sdoc/business-reviews/movers/oakley-relocation-llc-in-poway-ca-171987890,800-537-4812,CA,"Principal: Ms. Linda Oakley, CEO",All major credit cards,10-Jul-08,NULL,,A+,,,"Ms. Linda Oakley, CEO",The number is 070851.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.quickmovesofflorida.com,Jacksonville,Quick Moves of Florida,32257,2/6/13,2015,http://www.bbb.org/north-east-florida/business-reviews/movers/quick-moves-of-florida-in-jacksonville-fl-235967432,904-405-4072,FL,"Principal: Mr. Joseph Stingone, Owner",,13-Apr-15,quick.moves@aol.com,,A+,,,Business incorporated 02/06/2013 in FL,The number is 221401.,Sole Proprietorship,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.abetterwaymovingandstorage.com,Bloomington,"A Better Way Moving & Storage, Inc.",47404,10/1/02,2007,http://www.bbb.org/indy/business-reviews/movers/a-better-way-moving-storage-inc-in-bloomington-in-18001679,812-339-9995,IN,"Principal: Mr. Randy Brown, Vice-President","Principal: Mr. Merlin Hammer, President",17-Apr-08,NULL,,A+,,,"Mr. Randy Brown, Vice-President",Corporation,MOVERS - OFFICE,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bigcitymovingco.com,Allston,"Big City Moving Company, LLC",2134,1/1/01,2008,http://www.bbb.org/boston/business-reviews/movers/big-city-moving-company-llc-in-allston-ma-70410,617-209-9226,MA,"Principal: Mr. Brendan Peck, Manager",,31-Aug-04,info@bigcitymovingco.com,Moving,A+,miked@devriesmoving.com,,Business incorporated 03/29/2004 in MA,The number is 31367.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.planescompanies.com,Aurora,Planes Moving & Storage of Chicago LLC,60502,3/1/99,2007,http://www.bbb.org/chicago/business-reviews/movers/planes-moving-storage-of-chicago-llc-in-aurora-il-16000750,630-851-3700,IL,"Principal: Mr. Robert Martin, General Mgr.",,20-Apr-00,bmartin@planescompanies.com,,A+,,,Business incorporated 03/26/1999 in IL,Limited Liability Company (LLC),,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.bannisteraz.com,Phoenix,Bannister Moving & Storage Inc.,85043,1/1/99,2013,http://www.bbb.org/phoenix/business-reviews/movers/bannister-moving-storage-inc-in-phoenix-az-23002527,602-942-1166,AZ,"Principal: Mr. Robbie G. Zelman, President",,15-Oct-01,robbie@bannisteraz.com,,A+,,,"Mr. Robbie G. Zelman, President",Corporation,Office Furniture & Equipment - Installation,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.azbrothersmoving.com,Phoenix,Arizona Brothers Moving,85032,6/12/95,2013,http://www.bbb.org/phoenix/business-reviews/movers/arizona-brothers-moving-in-phoenix-az-1000026153,602-318-0759,AZ,"Customer Contact: Mr. William John, Member",,31-Jan-13,NULL,,A+,,,"Mr. William John, Member",Limited Liability Company (LLC),"Moving Assistance - Packing, Unpacking, Organizing",,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.armstrongrelocation.com,Louisville,"Armstrong Relocation, Inc.",40299,1/1/70,2005,http://www.bbb.org/louisville/business-reviews/movers/armstrong-relocation-inc-in-louisville-ky-600,502-491-2807,KY,"Principal: Mrs. Lisa Borgmann, Executive Vice President","Principal: Mr. Steve Yackey, President",1-Oct-77,NULL,,A+,info@goarmstrong.com,,"Mrs. Lisa Borgmann, Executive Vice President",Corporation,RELOCATION SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wilsontransfer.com/,Santa Fe,"Wilson Transfer & Storage Co., Inc.",87502,3/1/26,1984,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/wilson-transfer-storage-co-inc-in-santa-fe-nm-16538,505-471-6611,NM,"Principal: Mr. Donald R. Wilson, President",,1-Oct-84,NULL,,A+,,,Business incorporated 07/24/1995 in NM,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.petersonmoving.com,Chicago,Peterson Moving Co,60639,8/1/97,2015,http://www.bbb.org/chicago/business-reviews/movers/peterson-moving-co-in-chicago-il-12008522,773-728-1171,IL,"Principal: Mr. Felipe Maldonado, Owner",,2-Apr-03,NULL,,A+,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://495movers.com,Rockville,"495 Movers, Inc",20850,,2011,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/495-movers-inc-in-rockville-md-225118737,301-424-4495,MD,,,,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.guardianrelocation.com,Indianapolis,"Guardian Relocation, Inc.",46239,8/18/72,2015,http://www.bbb.org/indy/business-reviews/movers/guardian-relocation-inc-in-indianapolis-in-4462,317-356-0971,IN,"Principal: Mr. Rod Woodruff, General Manager",,12-Feb-08,NULL,Movers,A+,,,"Mr. Rod Woodruff, General Manager",Corporation,Used Household and Office Goods Moving (NAICS: 484210),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.dnvanlines.com,Marlborough,DN Van Lines Inc.,1752,,2006,http://www.bbb.org/boston/business-reviews/movers/dn-van-lines-inc-in-marlborough-ma-91733,800-516-6837,MA,,,,NULL,,,,,,,,,Facebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sellersburg,The Storage Station,47172,6/1/99,,http://www.bbb.org/louisville/business-reviews/movers/the-storage-station-in-sellersburg-in-10002395,812-246-8948,IN,"Principal: Mr. William Dierking, Principal Officer","Principal: Mr. John Neace, Owner",1-Mar-04,dc@thestoragestation.com,"Wildcat Project, LLC",A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.southwestmovingandtransport.com,Rio Rancho,Southwest Moving & Transport,87124,1/1/00,2006,http://www.bbb.org/new-mexico-southwest-colorado/business-reviews/movers/southwest-moving-transport-in-rio-rancho-nm-99123308,505-710-0203,NM,"Principal: Mr. Bobby Fleming, Owner",,21-Aug-06,NULL,,A+,swmovingandtransport@msn.com,,Business incorporated 01/01/2000 in NM,The number is 95915.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.caseboisemovingcompany.com,Boise,Caseboise Moving Co.,83711,1/1/09,2011,http://www.bbb.org/snakeriver/business-reviews/movers/caseboise-moving-co-in-boise-id-1000000571,208-884-5191,ID,"Customer Contact: Mrs. Jeni Case, Owner","Principal: Mr. Michael Case, Owner",1-Dec-09,NULL,,A+,caseboise@msn.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ethicalaz.com/ablemovers,Scottsdale,Able Movers,85251,3/27/09,2015,http://www.bbb.org/phoenix/business-reviews/movers/able-movers-in-scottsdale-az-1000007695,480-430-3538,AZ,"Customer Contact: Mr. Timothy Gibbs, Owner",,21-Oct-09,NULL,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.crownmoving.com,Moses Lake,Crown Moving Co Inc,98837,1/1/67,2012,http://www.bbb.org/eastern-washington/business-reviews/movers/crown-moving-co-inc-in-moses-lake-wa-64192307,509-765-9166,WA,"Principal: Mr. Scott Creek, Owner","Customer Contact: Mr. Scott Robertson, President",18-Jul-03,NULL,Crown Moving Co. Agent of Mayflower,A+,,,Business incorporated 01/21/1969 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.flatransfer.com,Jacksonville,Florida Transfer & Storage,32209,8/17/53,2015,http://www.bbb.org/north-east-florida/business-reviews/movers/florida-transfer-storage-in-jacksonville-fl-9001168,904-768-9074,FL,"Principal: Ms. Janine Huskey, Vice President",,10-Jan-03,NULL,MOVING AND STORAGE,A+,scott@flatransfer.com,,,The number is 38379.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.northridgemoving.com/,Simi Valley,NMS Moving Systems,93063,1/1/73,2002,http://www.bbb.org/santa-barbara/business-reviews/movers/nms-moving-systems-in-simi-valley-ca-5001920,805-526-0404,CA,"Customer Contact: Mr. Roger Babbitt, President",,21-Jul-99,NULL,Moving Companies,A+,admin@nmsmoving.com,info@nmsmoving.com,Business incorporated 08/06/1984 in CA,Corporation,MOVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://3zmovers.wix.com/home,Kirkland,3Z Movers LLC,98034,10/18/13,2015,http://www.bbb.org/western-washington/business-reviews/movers/3z-movers-llc-in-kirkland-wa-22961301,206-486-2462,WA,"Principal: Mr. Boubacar Zida, Member",,29-Jan-15,3zmovers@gmail.com,,A,contact@3zmovers.com,,Business incorporated 09/08/2013 in WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.commercial-works.com,Louisville,Commercial Works,40209,11/16/98,1998,http://www.bbb.org/louisville/business-reviews/movers/commercial-works-in-louisville-ky-2021651,502-969-9338,KY,"Principal: Ms. Cheri Cobb, Regional Vice President",,30-Nov-98,NULL,,A+,,,"Ms. Cheri Cobb, Regional Vice President",Corporation,STORAGE UNITS-HOUSEHOLD & COMMERCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.MyGuysMoving.com,Sterling,My Guys Moving & Storage Inc,20166,1/19/94,2012,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/movers/my-guys-moving-storage-inc-in-sterling-va-19022,703-406-9605,VA,"Principal: Mr. Brett Burks, President","Principal: Mr. Joe Robinette, COO",19-Apr-96,info@myguysmoving.com,Moving tips - General,A+,,,Business under new ownership as of: 02/22/2011,The number is 6992.,Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.inandoutmove.com,Meridian,In & Out Moving and Storage,83642,1/1/99,2015,http://www.bbb.org/snakeriver/business-reviews/movers/in-out-moving-and-storage-in-meridian-id-1000019402,208-209-3939,ID,"Principal: Mr. Bobby Williams, Regional Director",,8-Dec-15,bobby@inandoutmove.com,,A+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.sjbpackandmoving.com,Mechanicsvlle,SJB Packing & Moving Inc.,20659,5/1/03,2013,http://www.bbb.org/washington-dc-eastern-pa/business-reviews/relocation-service/sjb-packing-moving-inc-in-mechanicsvlle-md-235992904,301-672-1102,MD,"Principal: Mr. Steven J Barker, President",,17-Jan-13,NULL,SJB P&M,A+,,,Business incorporated 08/27/2003 in MD,Corporation,Movers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
